(177,244)
(178,244)
(179,244)
(180,244)
(181,244)
(182,244)
(183,244)
(184,244)
(185,244)
(186,244)
(187,244)
(188,244)
(189,244)
(190,244)
(191,244)
(192,244)
(193,244)
(194,244)
(195,244)
(196,245)
(197,245)
(198,245)
(199,245)
(200,245)
(201,245)
(202,245)
(203,245)
(204,245)
(205,245)
(206,245)
(207,245)
(208,245)
(209,245)
(210,245)
(211,245)
(212,245)
(213,245)
(214,245)
(215,245)
(216,245)
(217,245)
(218,245)
(219,245)
(220,245)
(221,245)
(222,245)
(223,245)
(224,245)
(225,245)
(226,245)
(227,245)
(228,245)
(229,245)
(230,245)
(231,245)
(232,245)
(233,245)
(234,245)
(235,245)
(236,245)
(237,245)
(238,245)
(239,245)
(240,245)
(241,245)
(242,245)
(243,245)
(244,245)
(245,245)
(246,245)
(247,245)
(248,245)
(249,245)
(250,245)
(251,245)
(252,245)
(253,245)
(254,245)
(255,245)
(256,245)
(257,245)
(258,245)
(259,245)
(260,245)
(261,245)
(262,245)
(263,245)
(264,245)
(265,245)
(266,245)
(267,245)
(268,245)
(269,245)
(270,245)
(271,245)
(272,245)
(273,245)
(274,245)
(275,245)
